,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
92771,968179994168,YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT WHERE IT'S DUE! YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT! GIVE CREDIT,1,1,1,0,1,0
92803,968572731292,"fuck  

you son of a bitch your sıde make us creasy fuck you and your sıde",1,1,1,0,1,0
92986,970587611738,"Sucker 

Sucking that long di*k of those chicken fuc*ers.",1,1,1,0,1,0
93101,971853158137,COMEDIAN?? I AM NOT A BLOODY COMEDIAN. I FUCKING HATE YOU,1,1,1,0,0,0
93215,972807390662,"(ONLY IF YOU REPORTED ME), then you can kiss my ass you fucken bitch.",1,1,1,0,1,0
93321,973966089993,"a reminder you are late on the rent, puta

]]

thanks for trasing the salem page

f.. u   to stalker

paga la renta puta madre",1,1,0,0,0,0
93420,974843237401,"You know what. Fuck you! I wan'teven done writeing Abacus the page! So where in the fucking hell do you get off telling me it is not real!? SO Fuck you! Maybe next time you will wait until I am completely done with a fucking page before you dick head deside to delete it. You can sove winkipedia up your fucking asses you two bit fucking son of a bitches! And I hope you all go to hell, you moda fucking niggas!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,1,1,0,1,0
93439,975004227531,Ajohnson170 is a son of a bitch and a dog-eating motherfucker.,1,1,1,0,1,0
93491,975511537527,"WEENIE 

pecker

fuckstick!!!

 dnjqo dqwelj",1,1,1,0,0,0
93658,977402411605,'''Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuc,1,1,1,0,0,0
93713,977980488956,ORLY? Fuck You Again n00b,1,1,1,0,1,0
93821,979047923999,"fucking cock smoker, smoke a big bag of cocks, ya fucking cock smoker.",1,1,1,0,1,0
93923,980044896906,n i g g e r f a g g o t,1,1,0,0,0,1
93925,980073170482,"Gonna fuck you up 

You little bitch. 86.178.140.114",1,1,1,0,1,0
94077,981716435230,"Just be quiet. 

Who the fuck are you to tell me what to do? I will post what I want, where I want, and if you don't like it, you can get cancer and die.",1,1,1,0,0,0
94176,982829120978,"^^^^^^
Asshole!!!! LOL what a half-brained chump bitch ^^^^^^",1,1,1,0,1,0
94182,982884010437,"FUCKING LAMER LOSTING OF MY TIME !!JOADFYH 

You are wasting my time fucker. Please provide me the fucking information to add the fucking tag to add that this is my image, that I give it to everyone for free and that I owned the fucking copyright. THIS IS SO COMPLICATED TO DONATE AN IMAGE TO WIKIPEDIA THIS IS MY FUCKING SOURCE MY FUCKING IMAGE. fucker.",1,1,1,0,1,0
94205,983135421715,"You are homosexual. You fuck people through the ass. You hire prostitutes. Your mom's a hooker!

You shud never have unprotected your page!",1,1,1,0,1,1
94515,985983016790,"fuck you. 

you cant block me. i change mi ip every 5 sec.",1,1,1,0,1,0
94548,986421686318,"Hey F**K T*RD, STOP deleting my page bi*ch. You must really be an OLD FAT A$S C*NT with no F*ckin life, deleting a perfectly fine article over several times. Get a life fagg0t and stop trolling on Wikipedia, I mean seriously 
is Wikipedia your life??",1,1,1,0,1,0
94589,986781575327,"FUCK YOU 

How about a range block - does your mom still eat cum? 70.251.71.245",1,1,1,0,0,0
94807,988845218555,YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER!,1,1,1,0,1,0
